Product_ID,Product_Name,Category,Price,Promo_Flag,Month,Units_Sold,Year,Is_Seasonal,Holiday_Flag
P1033,Product_33,Toys,172.18,1,2024-05,74,2024,0,0
P1033,Product_33,Toys,190.98,1,2024-06,127,2024,1,0
P1033,Product_33,Toys,182.63,0,2024-07,70,2024,0,0
P1033,Product_33,Toys,203.3,1,2024-08,118,2024,1,0
P1033,Product_33,Toys,178.34,1,2024-09,118,2024,1,0
P1033,Product_33,Toys,189.64,1,2024-10,133,2024,1,0
P1033,Product_33,Toys,176.34,0,2024-11,62,2024,0,0
P1033,Product_33,Toys,190.15,1,2024-12,91,2024,0,1
P1034,Product_34,Apparel,191.03,1,2023-01,89,2023,0,0
P1034,Product_34,Apparel,180.27,0,2023-02,67,2023,0,0
P1034,Product_34,Apparel,197.74,0,2023-03,103,2023,1,0
P1034,Product_34,Apparel,199.54,1,2023-04,114,2023,1,0
P1034,Product_34,Apparel,211.14,1,2023-05,70,2023,0,0
P1034,Product_34,Apparel,183.68,0,2023-06,91,2023,1,0
P1034,Product_34,Apparel,209.19,1,2023-07,71,2023,0,0
P1034,Product_34,Apparel,203.51,1,2023-08,70,2023,0,0
P1034,Product_34,Apparel,191.53,0,2023-09,54,2023,0,0
P1034,Product_34,Apparel,176.55,1,2023-10,79,2023,0,0
P1034,Product_34,Apparel,209.2,0,2023-11,76,2023,0,1
P1034,Product_34,Apparel,190.03,0,2023-12,88,2023,1,0
P1034,Product_34,Apparel,187.56,0,2024-01,62,2024,0,0
P1034,Product_34,Apparel,195.8,1,2024-02,120,2024,1,0
P1034,Product_34,Apparel,210.37,0,2024-03,58,2024,0,0
P1034,Product_34,Apparel,184.19,0,2024-04,53,2024,0,0
P1034,Product_34,Apparel,202.4,1,2024-05,68,2024,0,0
P1034,Product_34,Apparel,196.0,1,2024-06,125,2024,1,0
P1034,Product_34,Apparel,192.07,0,2024-07,100,2024,1,0
P1034,Product_34,Apparel,187.65,0,2024-08,63,2024,0,0
P1034,Product_34,Apparel,178.54,1,2024-09,115,2024,1,0
P1034,Product_34,Apparel,183.83,1,2024-10,74,2024,0,0
P1034,Product_34,Apparel,207.04,0,2024-11,110,2024,1,0
P1034,Product_34,Apparel,178.56,0,2024-12,126,2024,1,0
P1035,Product_35,Home & Kitchen,175.38,1,2023-01,117,2023,1,0
P1035,Product_35,Home & Kitchen,170.4,1,2023-02,81,2023,0,0
P1035,Product_35,Home & Kitchen,165.02,1,2023-03,119,2023,1,0
P1035,Product_35,Home & Kitchen,163.09,0,2023-04,91,2023,1,0
P1035,Product_35,Home & Kitchen,152.66,0,2023-05,55,2023,0,0
P1035,Product_35,Home & Kitchen,160.71,1,2023-06,100,2023,0,0
P1035,Product_35,Home & Kitchen,168.54,1,2023-07,72,2023,0,0
P1035,Product_35,Home & Kitchen,164.0,1,2023-08,120,2023,1,0
P1035,Product_35,Home & Kitchen,173.62,0,2023-09,93,2023,1,0
P1035,Product_35,Home & Kitchen,172.96,0,2023-10,99,2023,1,0
P1035,Product_35,Home & Kitchen,153.82,0,2023-11,92,2023,1,0
P1035,Product_35,Home & Kitchen,158.04,1,2023-12,129,2023,1,1
P1035,Product_35,Home & Kitchen,172.0,0,2024-01,60,2024,0,1
P1035,Product_35,Home & Kitchen,175.96,0,2024-02,60,2024,0,0
P1035,Product_35,Home & Kitchen,176.02,0,2024-03,56,2024,0,0
P1035,Product_35,Home & Kitchen,162.0,1,2024-04,85,2024,0,0
P1035,Product_35,Home & Kitchen,179.46,1,2024-05,119,2024,1,0
P1035,Product_35,Home & Kitchen,176.98,0,2024-06,52,2024,0,0
P1035,Product_35,Home & Kitchen,164.86,0,2024-07,50,2024,0,0
P1035,Product_35,Home & Kitchen,168.73,1,2024-08,79,2024,0,0
P1035,Product_35,Home & Kitchen,174.13,0,2024-09,113,2024,1,0
P1035,Product_35,Home & Kitchen,178.79,0,2024-10,94,2024,1,0
P1035,Product_35,Home & Kitchen,153.9,1,2024-11,116,2024,1,1
P1035,Product_35,Home & Kitchen,173.18,1,2024-12,137,2024,1,1
P1036,Product_36,Toys,68.93,1,2023-01,146,2023,1,1
P1036,Product_36,Toys,66.46,1,2023-02,125,2023,1,0
P1036,Product_36,Toys,73.51,0,2023-03,87,2023,1,0
P1036,Product_36,Toys,70.54,1,2023-04,121,2023,1,0
P1036,Product_36,Toys,71.86,0,2023-05,68,2023,0,0
P1036,Product_36,Toys,73.39,0,2023-06,55,2023,0,0
P1036,Product_36,Toys,64.85,1,2023-07,114,2023,1,0
P1036,Product_36,Toys,73.23,1,2023-08,74,2023,0,0
P1036,Product_36,Toys,69.97,0,2023-09,98,2023,1,0
P1036,Product_36,Toys,69.44,0,2023-10,88,2023,1,0
P1036,Product_36,Toys,62.22,0,2023-11,101,2023,1,0
P1036,Product_36,Toys,67.95,1,2023-12,122,2023,1,0
P1036,Product_36,Toys,74.22,1,2024-01,137,2024,1,1
P1036,Product_36,Toys,70.16,1,2024-02,79,2024,0,0
P1036,Product_36,Toys,69.7,0,2024-03,88,2024,1,0
P1036,Product_36,Toys,61.26,0,2024-04,57,2024,0,0
P1036,Product_36,Toys,68.69,0,2024-05,77,2024,0,0
P1036,Product_36,Toys,73.17,0,2024-06,62,2024,0,0
P1036,Product_36,Toys,62.17,1,2024-07,71,2024,0,0
P1036,Product_36,Toys,72.74,0,2024-08,65,2024,0,0
P1036,Product_36,Toys,72.21,0,2024-09,78,2024,0,0
P1036,Product_36,Toys,65.36,0,2024-10,103,2024,1,0
P1036,Product_36,Toys,67.49,1,2024-11,78,2024,0,0
P1036,Product_36,Toys,65.95,1,2024-12,148,2024,1,1
P1037,Product_37,Automotive,28.52,1,2023-01,90,2023,0,1
P1037,Product_37,Automotive,26.69,1,2023-02,129,2023,1,0
P1037,Product_37,Automotive,29.77,0,2023-03,94,2023,1,0
P1037,Product_37,Automotive,27.69,0,2023-04,55,2023,0,0
P1037,Product_37,Automotive,28.27,0,2023-05,67,2023,0,0
P1037,Product_37,Automotive,29.25,0,2023-06,72,2023,0,0
P1037,Product_37,Automotive,27.71,1,2023-07,118,2023,1,0
P1037,Product_37,Automotive,31.29,1,2023-08,132,2023,1,0
P1037,Product_37,Automotive,29.32,0,2023-09,103,2023,1,0
P1037,Product_37,Automotive,27.56,1,2023-10,112,2023,1,0
P1037,Product_37,Automotive,29.62,0,2023-11,70,2023,0,1
P1037,Product_37,Automotive,30.48,0,2023-12,80,2023,0,1
P1037,Product_37,Automotive,27.3,1,2024-01,133,2024,1,0
P1037,Product_37,Automotive,28.63,0,2024-02,70,2024,0,0
P1037,Product_37,Automotive,27.45,0,2024-03,70,2024,0,0
P1037,Product_37,Automotive,31.06,1,2024-04,106,2024,1,0
P1037,Product_37,Automotive,30.68,1,2024-05,87,2024,0,0
P1037,Product_37,Automotive,29.5,0,2024-06,66,2024,0,0
P1037,Product_37,Automotive,27.19,0,2024-07,102,2024,1,0
P1037,Product_37,Automotive,28.9,1,2024-08,86,2024,0,0
P1037,Product_37,Automotive,26.34,0,2024-09,82,2024,1,0
P1037,Product_37,Automotive,30.64,0,2024-10,37,2024,0,0
P1037,Product_37,Automotive,28.82,1,2024-11,82,2024,0,0
P1037,Product_37,Automotive,26.33,0,2024-12,99,2024,1,0
P1038,Product_38,Toys,137.84,1,2023-01,77,2023,0,0
P1038,Product_38,Toys,150.04,1,2023-02,124,2023,1,0
P1038,Product_38,Toys,134.19,1,2023-03,81,2023,0,0
P1038,Product_38,Toys,148.54,0,2023-04,103,2023,1,0
P1038,Product_38,Toys,126.51,0,2023-05,68,2023,0,0
P1038,Product_38,Toys,133.89,1,2023-06,74,2023,0,0
P1038,Product_38,Toys,150.44,0,2023-07,103,2023,1,0
P1038,Product_38,Toys,141.14,1,2023-08,113,2023,1,0
P1038,Product_38,Toys,128.71,0,2023-09,81,2023,1,0
P1038,Product_38,Toys,142.76,1,2023-10,117,2023,1,0
P1038,Product_38,Toys,134.33,0,2023-11,110,2023,1,0
P1038,Product_38,Toys,127.35,1,2023-12,126,2023,1,1
P1038,Product_38,Toys,151.29,1,2024-01,84,2024,0,0
P1038,Product_38,Toys,142.61,1,2024-02,88,2024,0,0
P1038,Product_38,Toys,150.99,0,2024-03,67,2024,0,0
P1038,Product_38,Toys,126.97,1,2024-04,73,2024,0,0
P1038,Product_38,Toys,142.32,1,2024-05,72,2024,0,0
P1038,Product_38,Toys,149.28,1,2024-06,120,2024,1,0
P1038,Product_38,Toys,142.78,1,2024-07,82,2024,0,0
P1038,Product_38,Toys,149.22,0,2024-08,66,2024,0,0
P1038,Product_38,Toys,150.62,1,2024-09,126,2024,1,0
P1038,Product_38,Toys,138.06,1,2024-10,146,2024,1,0
P1038,Product_38,Toys,134.88,0,2024-11,89,2024,0,1
P1038,Product_38,Toys,142.86,1,2024-12,116,2024,1,0
P1039,Product_39,Home & Kitchen,100.98,1,2023-01,116,2023,0,1
P1039,Product_39,Home & Kitchen,96.09,1,2023-02,68,2023,0,0
P1039,Product_39,Home & Kitchen,95.35,1,2023-03,109,2023,1,0
P1039,Product_39,Home & Kitchen,93.86,0,2023-04,107,2023,1,0
P1039,Product_39,Home & Kitchen,86.22,1,2023-05,117,2023,1,0
P1039,Product_39,Home & Kitchen,96.48,0,2023-06,35,2023,0,0
P1039,Product_39,Home & Kitchen,102.07,0,2023-07,114,2023,1,0
P1039,Product_39,Home & Kitchen,93.75,0,2023-08,66,2023,0,0
P1039,Product_39,Home & Kitchen,96.14,1,2023-09,118,2023,1,0
P1039,Product_39,Home & Kitchen,91.04,1,2023-10,118,2023,1,0
P1039,Product_39,Home & Kitchen,93.11,0,2023-11,72,2023,0,1
P1039,Product_39,Home & Kitchen,87.94,1,2023-12,114,2023,1,1
P1039,Product_39,Home & Kitchen,95.7,0,2024-01,106,2024,1,1
P1039,Product_39,Home & Kitchen,93.94,0,2024-02,93,2024,1,0
P1039,Product_39,Home & Kitchen,84.37,0,2024-03,110,2024,1,0
P1039,Product_39,Home & Kitchen,94.98,0,2024-04,54,2024,0,0
P1039,Product_39,Home & Kitchen,93.87,1,2024-05,83,2024,0,0
P1039,Product_39,Home & Kitchen,91.7,1,2024-06,118,2024,1,0
P1039,Product_39,Home & Kitchen,85.9,1,2024-07,111,2024,1,0
P1039,Product_39,Home & Kitchen,90.73,1,2024-08,122,2024,1,0
P1039,Product_39,Home & Kitchen,93.77,1,2024-09,79,2024,0,0
P1039,Product_39,Home & Kitchen,97.42,1,2024-10,130,2024,1,0
P1039,Product_39,Home & Kitchen,102.86,0,2024-11,111,2024,1,1
P1039,Product_39,Home & Kitchen,91.65,1,2024-12,128,2024,1,1
P1040,Product_40,Automotive,32.67,1,2023-01,103,2023,0,1
P1040,Product_40,Automotive,34.61,1,2023-02,118,2023,1,0
P1040,Product_40,Automotive,33.9,1,2023-03,89,2023,0,0
P1040,Product_40,Automotive,36.21,0,2023-04,54,2023,0,0
P1040,Product_40,Automotive,35.32,0,2023-05,101,2023,1,0
P1040,Product_40,Automotive,34.43,0,2023-06,93,2023,1,0
P1040,Product_40,Automotive,30.63,1,2023-07,71,2023,0,0
P1040,Product_40,Automotive,32.32,1,2023-08,97,2023,1,0
P1040,Product_40,Automotive,30.67,0,2023-09,115,2023,1,0
P1040,Product_40,Automotive,30.34,0,2023-10,95,2023,1,0
P1040,Product_40,Automotive,30.4,0,2023-11,105,2023,1,0
P1040,Product_40,Automotive,34.31,0,2023-12,98,2023,1,0
P1040,Product_40,Automotive,34.37,1,2024-01,131,2024,1,0
P1040,Product_40,Automotive,29.94,1,2024-02,62,2024,0,0
P1040,Product_40,Automotive,34.09,1,2024-03,82,2024,0,0
P1040,Product_40,Automotive,35.67,0,2024-04,67,2024,0,0
P1040,Product_40,Automotive,34.67,1,2024-05,80,2024,0,0
P1040,Product_40,Automotive,30.81,0,2024-06,92,2024,1,0
P1040,Product_40,Automotive,29.95,1,2024-07,103,2024,1,0
P1040,Product_40,Automotive,33.09,0,2024-08,53,2024,0,0
P1040,Product_40,Automotive,33.7,0,2024-09,80,2024,1,0
P1040,Product_40,Automotive,34.71,0,2024-10,67,2024,0,0
P1040,Product_40,Automotive,34.2,1,2024-11,139,2024,1,1
P1040,Product_40,Automotive,32.72,0,2024-12,108,2024,1,0
P1041,Product_41,Electronics,107.68,1,2023-01,85,2023,0,1
P1041,Product_41,Electronics,110.1,0,2023-02,49,2023,0,0
P1041,Product_41,Electronics,102.97,0,2023-03,105,2023,1,0
P1041,Product_41,Electronics,111.53,1,2023-04,124,2023,1,0
P1041,Product_41,Electronics,112.76,1,2023-05,61,2023,0,0
P1041,Product_41,Electronics,105.79,1,2023-06,113,2023,1,0
P1041,Product_41,Electronics,101.4,1,2023-07,95,2023,0,0
P1041,Product_41,Electronics,108.01,1,2023-08,127,2023,1,0
P1041,Product_41,Electronics,101.47,1,2023-09,77,2023,0,0
P1041,Product_41,Electronics,96.64,1,2023-10,67,2023,0,0
P1041,Product_41,Electronics,112.2,0,2023-11,50,2023,0,0
P1041,Product_41,Electronics,94.2,0,2023-12,55,2023,0,0
P1041,Product_41,Electronics,107.12,0,2024-01,45,2024,0,0
P1041,Product_41,Electronics,95.17,1,2024-02,132,2024,1,0
P1041,Product_41,Electronics,102.2,1,2024-03,91,2024,0,0
P1041,Product_41,Electronics,106.29,1,2024-04,68,2024,0,0
P1041,Product_41,Electronics,101.26,0,2024-05,118,2024,1,0
P1041,Product_41,Electronics,96.6,1,2024-06,75,2024,0,0
P1041,Product_41,Electronics,103.78,0,2024-07,100,2024,1,0
P1041,Product_41,Electronics,113.74,1,2024-08,115,2024,1,0
P1041,Product_41,Electronics,101.67,0,2024-09,49,2024,0,0
P1041,Product_41,Electronics,94.16,0,2024-10,96,2024,1,0
P1041,Product_41,Electronics,109.42,0,2024-11,41,2024,0,0
P1041,Product_41,Electronics,112.41,0,2024-12,111,2024,1,1
P1042,Product_42,Apparel,15.26,1,2023-01,94,2023,0,1
P1042,Product_42,Apparel,17.82,1,2023-02,122,2023,1,0
P1042,Product_42,Apparel,16.87,1,2023-03,104,2023,1,0
P1042,Product_42,Apparel,16.01,0,2023-04,85,2023,1,0
P1042,Product_42,Apparel,16.67,1,2023-05,121,2023,1,0
P1042,Product_42,Apparel,16.67,0,2023-06,88,2023,1,0
P1042,Product_42,Apparel,17.4,0,2023-07,57,2023,0,0
P1042,Product_42,Apparel,15.88,1,2023-08,92,2023,0,0
P1042,Product_42,Apparel,15.74,0,2023-09,87,2023,1,0
P1042,Product_42,Apparel,18.08,0,2023-10,51,2023,0,0
P1042,Product_42,Apparel,16.72,1,2023-11,89,2023,0,0
P1042,Product_42,Apparel,15.34,1,2023-12,61,2023,0,0
P1042,Product_42,Apparel,16.35,1,2024-01,92,2024,0,1
P1042,Product_42,Apparel,16.21,0,2024-02,83,2024,0,0
P1042,Product_42,Apparel,18.17,1,2024-03,122,2024,1,0
P1042,Product_42,Apparel,16.76,0,2024-04,68,2024,0,0
P1042,Product_42,Apparel,16.93,1,2024-05,115,2024,1,0
P1042,Product_42,Apparel,15.01,0,2024-06,87,2024,1,0
P1042,Product_42,Apparel,16.45,0,2024-07,84,2024,1,0
P1042,Product_42,Apparel,18.07,0,2024-08,62,2024,0,0
P1042,Product_42,Apparel,17.89,1,2024-09,122,2024,1,0
P1042,Product_42,Apparel,17.76,1,2024-10,137,2024,1,0
P1042,Product_42,Apparel,15.31,1,2024-11,131,2024,1,1
P1042,Product_42,Apparel,17.51,0,2024-12,62,2024,0,0
P1043,Product_43,Apparel,174.57,0,2023-01,113,2023,1,1
P1043,Product_43,Apparel,200.35,0,2023-02,88,2023,1,0
P1043,Product_43,Apparel,182.16,0,2023-03,102,2023,1,0
P1043,Product_43,Apparel,178.21,1,2023-04,90,2023,0,0
P1043,Product_43,Apparel,174.94,0,2023-05,106,2023,1,0
P1043,Product_43,Apparel,178.62,1,2023-06,72,2023,0,0
P1043,Product_43,Apparel,183.18,1,2023-07,107,2023,0,0
P1043,Product_43,Apparel,196.13,1,2023-08,77,2023,0,0
P1043,Product_43,Apparel,200.34,0,2023-09,111,2023,1,0
P1043,Product_43,Apparel,192.44,0,2023-10,96,2023,1,0
P1043,Product_43,Apparel,185.46,1,2023-11,131,2023,1,0
P1043,Product_43,Apparel,197.14,0,2023-12,97,2023,1,0
P1043,Product_43,Apparel,166.78,0,2024-01,73,2024,0,1
P1043,Product_43,Apparel,183.15,1,2024-02,130,2024,1,0
P1043,Product_43,Apparel,187.4,0,2024-03,79,2024,0,0
P1043,Product_43,Apparel,190.91,0,2024-04,57,2024,0,0
P1043,Product_43,Apparel,189.81,0,2024-05,95,2024,1,0
P1043,Product_43,Apparel,177.61,1,2024-06,72,2024,0,0
P1043,Product_43,Apparel,193.9,1,2024-07,111,2024,1,0
P1043,Product_43,Apparel,199.49,1,2024-08,113,2024,1,0
P1043,Product_43,Apparel,164.82,0,2024-09,54,2024,0,0
P1043,Product_43,Apparel,165.02,1,2024-10,88,2024,0,0
P1043,Product_43,Apparel,191.47,1,2024-11,85,2024,0,0
P1043,Product_43,Apparel,169.72,0,2024-12,82,2024,0,1
P1044,Product_44,Electronics,62.17,1,2023-01,86,2023,0,0
P1044,Product_44,Electronics,62.32,1,2023-02,131,2023,1,0
P1044,Product_44,Electronics,63.26,0,2023-03,92,2023,1,0
P1044,Product_44,Electronics,59.02,1,2023-04,122,2023,1,0
P1044,Product_44,Electronics,54.17,1,2023-05,63,2023,0,0
P1044,Product_44,Electronics,54.03,0,2023-06,83,2023,1,0
P1044,Product_44,Electronics,57.38,1,2023-07,121,2023,1,0
P1044,Product_44,Electronics,64.47,1,2023-08,118,2023,1,0
P1044,Product_44,Electronics,54.11,1,2023-09,80,2023,0,0
P1044,Product_44,Electronics,56.8,0,2023-10,106,2023,1,0
P1044,Product_44,Electronics,54.16,1,2023-11,94,2023,0,0
P1044,Product_44,Electronics,61.62,1,2023-12,80,2023,0,0
P1044,Product_44,Electronics,53.85,0,2024-01,113,2024,1,1
P1044,Product_44,Electronics,56.75,1,2024-02,112,2024,1,0
P1044,Product_44,Electronics,56.0,0,2024-03,108,2024,1,0
P1044,Product_44,Electronics,64.25,1,2024-04,73,2024,0,0
P1044,Product_44,Electronics,58.05,0,2024-05,57,2024,0,0
P1044,Product_44,Electronics,58.89,1,2024-06,86,2024,0,0
P1044,Product_44,Electronics,55.93,0,2024-07,60,2024,0,0
P1044,Product_44,Electronics,60.39,1,2024-08,120,2024,1,0
P1044,Product_44,Electronics,57.49,0,2024-09,91,2024,1,0
P1044,Product_44,Electronics,63.77,0,2024-10,63,2024,0,0
P1044,Product_44,Electronics,59.2,1,2024-11,101,2024,0,0
P1044,Product_44,Electronics,60.64,1,2024-12,67,2024,0,0
P1045,Product_45,Apparel,124.24,1,2023-01,83,2023,0,1
P1045,Product_45,Apparel,141.69,0,2023-02,67,2023,0,0
P1045,Product_45,Apparel,144.64,1,2023-03,122,2023,1,0
P1045,Product_45,Apparel,136.43,0,2023-04,113,2023,1,0
P1045,Product_45,Apparel,126.17,0,2023-05,52,2023,0,0
P1045,Product_45,Apparel,135.79,0,2023-06,68,2023,0,0
P1045,Product_45,Apparel,130.02,1,2023-07,83,2023,0,0
P1045,Product_45,Apparel,123.77,0,2023-08,50,2023,0,0
P1045,Product_45,Apparel,142.64,1,2023-09,73,2023,0,0
P1045,Product_45,Apparel,129.8,0,2023-10,100,2023,1,0
P1045,Product_45,Apparel,141.5,0,2023-11,91,2023,1,0
P1045,Product_45,Apparel,125.06,1,2023-12,106,2023,0,1
P1045,Product_45,Apparel,132.08,0,2024-01,82,2024,0,1
P1045,Product_45,Apparel,130.81,1,2024-02,115,2024,1,0
P1045,Product_45,Apparel,143.73,0,2024-03,98,2024,1,0
P1045,Product_45,Apparel,147.02,0,2024-04,69,2024,0,0
P1045,Product_45,Apparel,132.55,0,2024-05,59,2024,0,0
P1045,Product_45,Apparel,132.83,0,2024-06,119,2024,1,0
P1045,Product_45,Apparel,139.49,1,2024-07,85,2024,0,0
P1045,Product_45,Apparel,140.4,0,2024-08,91,2024,1,0
P1045,Product_45,Apparel,148.54,1,2024-09,69,2024,0,0
P1045,Product_45,Apparel,125.15,0,2024-10,70,2024,0,0
P1045,Product_45,Apparel,143.54,0,2024-11,55,2024,0,0
P1045,Product_45,Apparel,132.08,1,2024-12,121,2024,1,0
P1046,Product_46,Electronics,75.55,1,2023-01,66,2023,0,1
P1046,Product_46,Electronics,68.64,0,2023-02,60,2023,0,0
P1046,Product_46,Electronics,65.19,1,2023-03,65,2023,0,0
P1046,Product_46,Electronics,63.03,1,2023-04,65,2023,0,0
P1046,Product_46,Electronics,72.93,0,2023-05,112,2023,1,0
P1046,Product_46,Electronics,74.08,1,2023-06,76,2023,0,0
P1046,Product_46,Electronics,65.24,0,2023-07,96,2023,1,0
P1046,Product_46,Electronics,74.49,1,2023-08,101,2023,0,0
P1046,Product_46,Electronics,65.29,0,2023-09,109,2023,1,0
P1046,Product_46,Electronics,66.39,0,2023-10,76,2023,0,0
P1046,Product_46,Electronics,64.19,1,2023-11,147,2023,1,1
P1046,Product_46,Electronics,66.67,1,2023-12,128,2023,1,0
P1046,Product_46,Electronics,71.23,0,2024-01,115,2024,1,0
P1046,Product_46,Electronics,65.06,0,2024-02,52,2024,0,0
P1046,Product_46,Electronics,74.63,0,2024-03,51,2024,0,0
P1046,Product_46,Electronics,63.11,1,2024-04,65,2024,0,0
P1046,Product_46,Electronics,63.85,0,2024-05,42,2024,0,0
P1046,Product_46,Electronics,73.87,1,2024-06,121,2024,1,0
P1046,Product_46,Electronics,62.51,1,2024-07,104,2024,1,0
P1046,Product_46,Electronics,62.57,1,2024-08,68,2024,0,0
P1046,Product_46,Electronics,64.02,0,2024-09,97,2024,1,0
P1046,Product_46,Electronics,67.9,0,2024-10,73,2024,1,0
P1046,Product_46,Electronics,69.65,0,2024-11,59,2024,0,0
P1046,Product_46,Electronics,68.73,0,2024-12,115,2024,1,1
P1047,Product_47,Apparel,118.9,0,2023-01,120,2023,1,0
P1047,Product_47,Apparel,104.72,0,2023-02,62,2023,0,0
P1047,Product_47,Apparel,114.78,0,2023-03,61,2023,0,0
P1047,Product_47,Apparel,119.17,1,2023-04,95,2023,0,0
P1047,Product_47,Apparel,100.66,1,2023-05,77,2023,0,0
P1047,Product_47,Apparel,103.71,1,2023-06,81,2023,0,0
P1047,Product_47,Apparel,98.31,0,2023-07,69,2023,0,0
P1047,Product_47,Apparel,109.2,0,2023-08,52,2023,0,0
P1047,Product_47,Apparel,105.51,0,2023-09,109,2023,1,0
P1047,Product_47,Apparel,119.13,1,2023-10,106,2023,1,0
P1047,Product_47,Apparel,116.37,0,2023-11,121,2023,1,1
P1047,Product_47,Apparel,107.9,1,2023-12,86,2023,0,0
P1047,Product_47,Apparel,106.59,0,2024-01,96,2024,1,0
P1047,Product_47,Apparel,102.9,1,2024-02,78,2024,0,0
P1047,Product_47,Apparel,103.3,1,2024-03,96,2024,0,0
P1047,Product_47,Apparel,108.24,1,2024-04,118,2024,1,0
P1047,Product_47,Apparel,99.19,1,2024-05,85,2024,0,0
P1047,Product_47,Apparel,99.58,1,2024-06,80,2024,0,0
P1047,Product_47,Apparel,105.89,1,2024-07,73,2024,0,0
P1047,Product_47,Apparel,101.0,1,2024-08,74,2024,0,0
P1047,Product_47,Apparel,111.48,0,2024-09,63,2024,0,0
P1047,Product_47,Apparel,101.13,0,2024-10,74,2024,0,0
P1047,Product_47,Apparel,115.58,0,2024-11,62,2024,0,1
P1047,Product_47,Apparel,112.6,1,2024-12,135,2024,1,0
P1048,Product_48,Automotive,108.41,0,2023-01,66,2023,0,0
P1048,Product_48,Automotive,109.1,1,2023-02,77,2023,0,0
P1048,Product_48,Automotive,113.19,1,2023-03,83,2023,0,0
P1048,Product_48,Automotive,103.9,1,2023-04,126,2023,1,0
P1048,Product_48,Automotive,105.84,1,2023-05,69,2023,0,0
P1048,Product_48,Automotive,124.3,1,2023-06,78,2023,0,0
P1048,Product_48,Automotive,114.55,0,2023-07,60,2023,0,0
P1048,Product_48,Automotive,117.97,0,2023-08,43,2023,0,0
P1048,Product_48,Automotive,104.22,1,2023-09,88,2023,0,0
P1048,Product_48,Automotive,112.96,1,2023-10,113,2023,1,0
P1048,Product_48,Automotive,114.94,1,2023-11,129,2023,1,1
P1048,Product_48,Automotive,106.26,1,2023-12,94,2023,0,1
P1048,Product_48,Automotive,112.63,1,2024-01,124,2024,1,0
P1048,Product_48,Automotive,108.0,0,2024-02,103,2024,1,0
P1048,Product_48,Automotive,124.37,1,2024-03,120,2024,1,0
P1048,Product_48,Automotive,108.4,0,2024-04,63,2024,0,0
P1048,Product_48,Automotive,112.44,0,2024-05,52,2024,0,0
P1048,Product_48,Automotive,116.66,1,2024-06,81,2024,0,0
P1048,Product_48,Automotive,124.83,0,2024-07,105,2024,1,0
P1048,Product_48,Automotive,123.16,0,2024-08,94,2024,1,0
P1048,Product_48,Automotive,123.98,0,2024-09,100,2024,1,0
P1048,Product_48,Automotive,124.75,1,2024-10,85,2024,0,0
P1048,Product_48,Automotive,119.74,0,2024-11,74,2024,0,1
P1048,Product_48,Automotive,118.85,0,2024-12,47,2024,0,0
P1049,Product_49,Apparel,42.84,0,2023-01,73,2023,0,0
P1049,Product_49,Apparel,42.08,1,2023-02,131,2023,1,0
P1049,Product_49,Apparel,45.71,1,2023-03,79,2023,0,0
P1049,Product_49,Apparel,40.72,0,2023-04,75,2023,0,0
P1049,Product_49,Apparel,40.69,1,2023-05,86,2023,0,0
P1049,Product_49,Apparel,42.67,0,2023-06,97,2023,1,0
P1049,Product_49,Apparel,46.33,0,2023-07,53,2023,0,0
P1049,Product_49,Apparel,48.26,1,2023-08,109,2023,1,0
P1049,Product_49,Apparel,47.19,1,2023-09,118,2023,1,0
P1049,Product_49,Apparel,40.87,1,2023-10,111,2023,1,0
P1049,Product_49,Apparel,44.95,1,2023-11,127,2023,1,1
P1049,Product_49,Apparel,43.22,0,2023-12,63,2023,0,0
P1049,Product_49,Apparel,44.2,0,2024-01,61,2024,0,1
P1049,Product_49,Apparel,47.42,1,2024-02,103,2024,1,0
P1049,Product_49,Apparel,48.9,1,2024-03,121,2024,1,0
P1049,Product_49,Apparel,43.83,0,2024-04,105,2024,1,0
P1049,Product_49,Apparel,47.72,0,2024-05,104,2024,1,0
P1049,Product_49,Apparel,43.85,1,2024-06,104,2024,1,0
P1049,Product_49,Apparel,46.54,1,2024-07,72,2024,0,0
P1049,Product_49,Apparel,48.9,0,2024-08,54,2024,0,0
P1049,Product_49,Apparel,41.53,1,2024-09,64,2024,0,0
P1049,Product_49,Apparel,40.96,0,2024-10,100,2024,1,0
P1049,Product_49,Apparel,40.94,0,2024-11,62,2024,0,0
P1049,Product_49,Apparel,43.16,1,2024-12,118,2024,1,0
P1050,Product_50,Apparel,211.72,1,2023-01,104,2023,1,0
P1050,Product_50,Apparel,197.33,0,2023-02,79,2023,0,0
P1050,Product_50,Apparel,194.87,1,2023-03,111,2023,1,0
P1050,Product_50,Apparel,188.51,0,2023-04,69,2023,0,0
P1050,Product_50,Apparel,209.53,1,2023-05,94,2023,0,0
P1050,Product_50,Apparel,193.3,0,2023-06,55,2023,0,0
P1050,Product_50,Apparel,194.13,0,2023-07,64,2023,0,0
P1050,Product_50,Apparel,182.03,0,2023-08,46,2023,0,0
P1050,Product_50,Apparel,187.68,0,2023-09,96,2023,1,0
P1050,Product_50,Apparel,177.56,1,2023-10,84,2023,0,0
P1050,Product_50,Apparel,177.48,1,2023-11,95,2023,0,1
P1050,Product_50,Apparel,190.7,0,2023-12,67,2023,0,0
P1050,Product_50,Apparel,206.3,1,2024-01,90,2024,0,1
P1050,Product_50,Apparel,201.74,1,2024-02,89,2024,0,0
